Time,Mass,Thrust,Weight,Drag,Net Force,Acceleration,Velocity,Altitude
4.0,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-8.166091284885113,7.730952157751421
4.05,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-8.656591284885113,7.298122593507165
4.1000000000000005,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-9.147091284885114,6.84076802926291
4.15,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-9.637591284885115,6.358888465018654
4.2,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-10.128091284885116,5.8524839007743985
4.25,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-10.618591284885117,5.321554336530142
4.3,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-11.109091284885118,4.766099772285886
4.3500000000000005,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-11.599591284885118,4.186120208041631
4.4,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-12.09009128488512,3.5816156437973747
4.45,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-12.58059128488512,2.952586079553119
4.5,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-13.07109128488512,2.299031515308863
4.55,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-13.561591284885122,1.6209519510646069
4.6000000000000005,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-14.052091284885122,0.9183473868203507
4.65,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-14.542591284885123,0.19121782257609443
4.7,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-15.033091284885124,0.0
4.75,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-15.523591284885125,0.0
4.800000000000001,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-16.014091284885126,0.0
4.8500000000000005,0.2999999999999987,0,2.9429999999999876,0.0,-2.9429999999999876,-9.81,-16.504591284885127,0.0
